# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
47.9107095;6.7419935;4.4020144;1.5726831;-0.7345319;3.4109080;0.9409100
48.1103374;6.5430074;4.4159971;1.4296551;-0.7021124;3.4655385;1.0535760
48.3099654;6.3479050;4.4575310;1.2937724;-0.6620556;3.5257061;1.2553215
48.5095934;6.1599175;4.5243475;1.1663705;-0.6156485;3.5960809;1.5226256
48.7092213;5.9814994;4.6136690;1.0486759;-0.5637135;3.6796352;1.8503280
48.9088493;5.8142011;4.7224421;0.9418772;-0.5059304;3.7786863;2.2574541
49.1084772;5.6587032;4.8475399;0.8467373;-0.4470219;3.8961227;2.6938687
49.3081052;5.5149185;4.9859941;0.7641312;-0.3791140;4.0317880;3.3147855
49.5077331;5.3819523;5.1349069;0.6964855;-0.2954511;4.1927035;4.2810831
49.7073611;5.2581226;5.2914346;0.6439705;-0.2356290;4.3918117;4.9265063
49.9069890;5.1418800;5.4536434;0.6005671;-0.2040585;4.6103088;5.1301236
50.1066170;5.0322956;5.6204439;0.5631707;-0.1687508;4.8273366;5.2532690
50.3062450;4.9283978;5.7908547;0.5329812;-0.1344359;5.0398986;5.2490630
50.5058729;4.8290957;5.9640025;0.5096139;-0.0994866;5.2436912;5.2448604
50.7055009;4.7332536;6.1390988;0.4931369;-0.0659015;5.4397002;5.2406611
50.9051288;4.6397325;6.3154545;0.4830303;-0.0359629;5.6287391;5.2364652
51.1047568;4.5474818;6.4924893;0.4786327;-0.0083900;5.8114881;5.2322726
51.3043847;4.4555311;6.6696875;0.4795452;0.0172655;5.9885231;5.2280834
51.5040127;4.3629709;6.8465735;0.4854597;0.0418729;6.1603370;5.2238976
51.7036407;4.2689370;7.0226812;0.4962235;0.0658969;6.3273552;5.2197151
51.9032686;4.1725988;7.1975368;0.5116986;0.0890032;6.4899481;5.2155359
52.1028966;4.0731528;7.3706348;0.5321859;0.1171811;6.6484404;4.2417471
52.3025245;3.9696297;7.5413092;0.5598448;0.1628756;6.7746072;1.9427390
52.5021525;3.8607234;7.7085965;0.5948816;0.1828587;6.8316142;0.8822193
52.7017804;3.7458521;7.8718501;0.6311901;0.1774413;6.8573453;1.0718480
52.9014084;3.6252176;8.0308870;0.6669636;0.1838798;6.8884777;0.6895407
53.1010363;3.4988320;8.1853942;0.7045462;0.1924359;6.9084317;0.2300139
53.3006643;3.3666844;8.3350251;0.7415949;0.1739152;6.9150751;1.0977834
53.5002923;3.2294804;8.4800271;0.7725097;0.1325937;6.9466942;3.0147142
53.6999202;3.0883957;8.6212103;0.7974241;0.1234088;7.0327948;3.3069893
53.8995482;2.9437627;8.7587761;0.8246350;0.1551962;7.1260464;1.5272203
54.0991761;2.7949746;8.8918720;0.8580067;0.1760284;7.1687020;0.3607925
54.2988041;2.6416552;9.0197099;0.8935246;0.1769256;7.1787421;0.2889122
54.4984320;2.4839180;9.1420469;0.9286920;0.1756479;7.1867717;0.3342640
54.6980600;2.3219912;9.2587858;0.9635319;0.1731432;7.1960506;0.4402598
54.8976880;2.1561379;9.3698751;0.9974625;0.1660312;7.2082536;0.7789999
55.0973159;1.9866918;9.4754021;1.0299148;0.1593294;7.2297954;1.0770399
55.2969439;1.8139670;9.5754723;1.0613916;0.1567036;7.2594735;0.0018980
55.4965718;1.6381934;9.6700853;1.0926169;0.1564047;7.2595257;-1.3669923
55.6961998;1.4595521;9.7591656;1.1238276;0.1562539;7.2218373;-1.4589458
55.8958277;1.2782195;9.8426309;1.1550083;0.1561543;7.1813955;-1.5546779
56.0954557;1.0943729;9.9204027;1.1861985;0.1563901;7.1380478;-1.6388974
56.2950836;0.9081880;9.9923971;1.2174656;0.1569051;7.0920651;-1.7146193
56.4947116;0.7198393;10.0585244;1.2488645;0.1577188;7.0436365;-1.7809023
56.6943396;0.5295019;10.1186887;1.2804563;0.1588373;6.9929807;-1.8374220
