0.1612493,-3.4336101,4.8562331
0.1223059,-3.4371650,4.8877024
0.0845067,-3.4406373,4.9191718
0.0478870,-3.4440447,4.9506412
0.0124819,-3.4474051,4.9821105
-0.0602597,-3.4546178,5.0019365
-0.1335345,-3.4624230,5.0197181
-0.2006641,-3.4701943,5.0374998
-0.2621732,-3.4779954,5.0552814
-0.3185864,-3.4858898,5.0730630
-0.3704283,-3.4939412,5.0908446
-0.4182233,-3.5022132,5.1086263
-0.4624962,-3.5107694,5.1264079
-0.5037715,-3.5196734,5.1441895
-0.5425737,-3.5289889,5.1619712
-0.5794275,-3.5387795,5.1797528
-0.6148575,-3.5491088,5.1975344
-0.6493882,-3.5600405,5.2153160
-0.6835442,-3.5716381,5.2330977
-0.7174205,-3.5838076,5.2458585
-0.7497431,-3.5960190,5.2345547
-0.7826447,-3.6092829,5.2232510
-0.8161900,-3.6239224,5.2119472
-0.8504438,-3.6402605,5.2006434
-0.8854709,-3.6586203,5.1893396
-0.9213361,-3.6793249,5.1780359
-0.9581043,-3.7026974,5.1667321
-0.9958402,-3.7290608,5.1554283
-1.0346088,-3.7587382,5.1441245
-1.0744747,-3.7920527,5.1328208
-1.1155028,-3.8293274,5.1215170
-1.1577579,-3.8708853,5.1102132
-1.2013049,-3.9170494,5.0989094
-1.2462085,-3.9681430,5.0876057
-1.2925336,-4.0244890,5.0763019
-1.3312474,-4.0743383,5.0713336
-1.3542061,-4.1050472,5.0778332
-1.3774742,-4.1369908,5.0843327
-1.4010289,-4.1701287,5.0908323
-1.4248471,-4.2044207,5.0973318
-1.4489059,-4.2398264,5.1038314
-1.4731824,-4.2763056,5.1103309
-1.4976535,-4.3138179,5.1168305
-1.5222962,-4.3523230,5.1233300
-1.5470877,-4.3917806,5.1298296
-1.5720049,-4.4321504,5.1363291
-1.5970249,-4.4733922,5.1428287
-1.6221247,-4.5154655,5.1493282
-1.6472813,-4.5583301,5.1558278
-1.6724718,-4.6019457,5.1623273
-1.6976732,-4.6462720,5.1688269
-1.7228625,-4.6912686,5.1753264
-1.7480167,-4.7368953,5.1818260
-1.7731130,-4.7831117,5.1883255
-1.7981283,-4.8298776,5.1948251
-1.8230396,-4.8771527,5.2013246
-1.8478241,-4.9248965,5.2078242
-1.8724586,-4.9730689,5.2143237
-1.8969203,-5.0216295,5.2208233
-1.9211862,-5.0705380,5.2273228
-1.9452333,-5.1197541,5.2338224
-1.9690386,-5.1692375,5.2403219
-1.9925792,-5.2189479,5.2468215
-2.0158321,-5.2688450,5.2533210
-2.0387743,-5.3188885,5.2598206
-2.0613829,-5.3690380,5.2663201
-2.0836350,-5.4192533,5.2728197
-2.1055074,-5.4694941,5.2793192
-2.1269773,-5.5197199,5.2858188
-2.1474946,-5.5686192,5.2967826
-2.1675225,-5.6172468,5.3084950
-2.1871575,-5.6658167,5.3202075
-2.2064054,-5.7143288,5.3319199
-2.2252722,-5.7627829,5.3436324
-2.2437635,-5.8111789,5.3553449
-2.2618854,-5.8595166,5.3670573
-2.2796435,-5.9077959,5.3787698
-2.2970437,-5.9560166,5.3904822
-2.3140919,-6.0041786,5.4021947
-2.3307938,-6.0522817,5.4139071
-2.3471554,-6.1003258,5.4256196
-2.3631825,-6.1483106,5.4373321
-2.3788808,-6.1962361,5.4490445
-2.3942562,-6.2441021,5.4607570
-2.4093146,-6.2919085,5.4724694
-2.4240618,-6.3396550,5.4841819
-2.4385036,-6.3873416,5.4958943
-2.4526459,-6.4349681,5.5076068
-2.4664944,-6.4825343,5.5193192
-2.4800551,-6.5300401,5.5310317
-2.4933337,-6.5774853,5.5427442
-2.5063361,-6.6248698,5.5544566
-2.5190681,-6.6721935,5.5661691
-2.5315356,-6.7194561,5.5778815
-2.5437444,-6.7666575,5.5895940
-2.5557002,-6.8137976,5.6013064
-2.5674091,-6.8608762,5.6130189
-2.5788767,-6.9078931,5.6247313
-2.5901089,-6.9548483,5.6364438
-2.6011116,-7.0017415,5.6481563
-2.6118906,-7.0485726,5.6598687
-2.6224517,-7.0953415,5.6715812
-2.6328007,-7.1420479,5.6832936
-2.6432266,-7.1900061,5.6953615
-2.6539976,-7.2405470,5.7081466
-2.6645316,-7.2910141,5.7209318
-2.6748293,-7.3414071,5.7337170
-2.6848917,-7.3917260,5.7465021
-2.6947197,-7.4419707,5.7592873
-2.7043141,-7.4921412,5.7720725
-2.7136757,-7.5422372,5.7848576
-2.7228055,-7.5922588,5.7976428
-2.7317043,-7.6422058,5.8104279
-2.7403729,-7.6920782,5.8232131
-2.7488123,-7.7418757,5.8359983
-2.7570233,-7.7915985,5.8487834
-2.7650068,-7.8412462,5.8615686
-2.7727637,-7.8908190,5.8743538
-2.7802947,-7.9403165,5.8871389
-2.7876008,-7.9897389,5.8999241
-2.7946828,-8.0390859,5.9127093
-2.8015417,-8.0883575,5.9254944
-2.8081782,-8.1375536,5.9382796
-2.8145933,-8.1866740,5.9510647
-2.8207878,-8.2357187,5.9638499
-2.8267625,-8.2846877,5.9766351
-2.8325184,-8.3335807,5.9894202
-2.8380564,-8.3823977,6.0022054
-2.8433771,-8.4311387,6.0149906
-2.8484817,-8.4798034,6.0277757
-2.8533708,-8.5283919,6.0405609
-2.8580454,-8.5769040,6.0533460
-2.8625064,-8.6253396,6.0661312
-2.8667546,-8.6736986,6.0789164
-2.8707909,-8.7219810,6.0917015
-2.8747040,-8.7713270,6.1019565
-2.8784733,-8.8216708,6.1098206
-2.8820084,-8.8719383,6.1176848
-2.8853070,-8.9221346,6.1255490
-2.8883665,-8.9722647,6.1334132
-2.8911846,-9.0223339,6.1412773
-2.8937587,-9.0723472,6.1491415
-2.8960866,-9.1223096,6.1570057
-2.8981656,-9.1722264,6.1648699
-2.8999935,-9.2221026,6.1727340
-2.9015677,-9.2719433,6.1805982
-2.9028858,-9.3217536,6.1884624
-2.9039455,-9.3715387,6.1963266
-2.9047442,-9.4213035,6.2041908
-2.9052795,-9.4710533,6.2120549
-2.9055490,-9.5207931,6.2199191
-2.9055503,-9.5705281,6.2277833
-2.9052809,-9.6202632,6.2356475
-2.9047384,-9.6700038,6.2435116
-2.9039203,-9.7197547,6.2513758
-2.9028243,-9.7695212,6.2592400
-2.9014478,-9.8193084,6.2671042
-2.8997885,-9.8691212,6.2749683
-2.8978440,-9.9189650,6.2828325
-2.8956116,-9.9688447,6.2906967
-2.8930892,-10.0187655,6.2985609
-2.8902741,-10.0687324,6.3064250
-2.8871641,-10.1187506,6.3142892
-2.8837565,-10.1688251,6.3221534
-2.8800491,-10.2189612,6.3300176
-2.8760728,-10.2687605,6.3358338
-2.8721246,-10.3148907,6.3226829
-2.8679033,-10.3610899,6.3095320
-2.8633935,-10.4073666,6.2963810
-2.8585802,-10.4537289,6.2832301
-2.8534479,-10.5001853,6.2700791
-2.8479814,-10.5467440,6.2569282
-2.8421655,-10.5934133,6.2437773
-2.8359850,-10.6402017,6.2306263
-2.8294245,-10.6871173,6.2174754
-2.8224689,-10.7341685,6.2043244
-2.8151028,-10.7813637,6.1911735
-2.8073111,-10.8287111,6.1780226
-2.7990784,-10.8762191,6.1648716
-2.7903896,-10.9238959,6.1517207
-2.7812293,-10.9717500,6.1385697
-2.7715824,-11.0197895,6.1254188
-2.7614335,-11.0680230,6.1122679
-2.7507675,-11.1164585,6.0991169
-2.7395690,-11.1651046,6.0859660
-2.7278228,-11.2139694,6.0728150
-2.7155136,-11.2630614,6.0596641
-2.7026263,-11.3123888,6.0465132
-2.6891455,-11.3619599,6.0333622
-2.6750561,-11.4117831,6.0202113
-2.6603426,-11.4618667,6.0070603
-2.6449900,-11.5122190,5.9939094
-2.6289829,-11.5628483,5.9807584
-2.6123061,-11.6137629,5.9676075
-2.5949444,-11.6649712,5.9544566
-2.5768824,-11.7164815,5.9413056
-2.5581050,-11.7683021,5.9281547
-2.5385969,-11.8204413,5.9150037
-2.5183428,-11.8729074,5.9018528
-2.4997396,-11.9197321,5.8865850
-2.4806839,-11.9664714,5.8712058
-2.4610707,-12.0134020,5.8558265
-2.4409176,-12.0604883,5.8404473
-2.4202423,-12.1076948,5.8250681
-2.3990624,-12.1549858,5.8096888
-2.3773956,-12.2023258,5.7943096
-2.3552594,-12.2496793,5.7789304
-2.3326715,-12.2970106,5.7635512
-2.3096496,-12.3442841,5.7481719
-2.2862111,-12.3914643,5.7327927
-2.2623738,-12.4385155,5.7174135
-2.2381553,-12.4854023,5.7020342
-2.2135732,-12.5320889,5.6866550
-2.1886451,-12.5785399,5.6712758
-2.1633887,-12.6247196,5.6558965
-2.1378216,-12.6705925,5.6405173
-2.1119614,-12.7161230,5.6251381
-2.0858257,-12.7612754,5.6097588
-2.0594322,-12.8060143,5.5943796
-2.0327985,-12.8503040,5.5790004
-2.0059421,-12.8941089,5.5636211
-1.9788808,-12.9373935,5.5482419
-1.9516322,-12.9801222,5.5328627
-1.9242138,-13.0222594,5.5174834
-1.8966434,-13.0637695,5.5021042
-1.8689385,-13.1046169,5.4867250
-1.8411167,-13.1447660,5.4713457
-1.8131957,-13.1841813,5.4559665
-1.7851931,-13.2228272,5.4405873
-1.7571266,-13.2606681,5.4252080
-1.7290137,-13.2976684,5.4098288
-1.7008721,-13.3337925,5.3944496
-1.6727194,-13.3690048,5.3790703
-1.6445733,-13.4032699,5.3636911
-1.6164513,-13.4365520,5.3483119
-1.5883711,-13.4688156,5.3329327
-1.5536900,-13.5072975,5.3179660
-1.5061642,-13.5575963,5.3038061
-1.4589165,-13.6049184,5.2896462
-1.4120002,-13.6493763,5.2754864
-1.3654690,-13.6910831,5.2613265
-1.3193763,-13.7301514,5.2471666
-1.2737759,-13.7666940,5.2330068
-1.2287212,-13.8008238,5.2188469
-1.1842658,-13.8326535,5.2046870
-1.1404632,-13.8622959,5.1905272
-1.0973669,-13.8898637,5.1763673
-1.0550307,-13.9154698,5.1622074
-1.0135079,-13.9392270,5.1480476
-0.9728522,-13.9612480,5.1338877
-0.9331171,-13.9816456,5.1197279
-0.8943562,-14.0005327,5.1055680
-0.8566230,-14.0180219,5.0914081
-0.8199711,-14.0342261,5.0772483
-0.7844540,-14.0492580,5.0630884
-0.7501253,-14.0632305,5.0489285
-0.7170385,-14.0762564,5.0347687
-0.6852473,-14.0884483,5.0206088
-0.6499781,-14.1017244,5.0017513
-0.6036144,-14.1188034,4.9696077
-0.5598876,-14.1341988,4.9374641
-0.5179877,-14.1479081,4.9053205
-0.4771047,-14.1599287,4.8731769
-0.4364287,-14.1702579,4.8410332
-0.3951496,-14.1788932,4.8088896
-0.3524574,-14.1858319,4.7767460
-0.3075421,-14.1910716,4.7446024
-0.2595938,-14.1946095,4.7124587
-0.2078024,-14.1964432,4.6803151
-0.1513579,-14.1965700,4.6481715
-0.0894504,-14.1949873,4.6160279
-0.0212698,-14.1916925,4.5838843
0.0279229,-14.1885506,4.5290994
0.0663494,-14.1857015,4.4626417
0.1063753,-14.1823510,4.3961839
0.1478907,-14.1784474,4.3297262
0.1907857,-14.1739388,4.2632685
0.2349501,-14.1687735,4.1968108
0.2802741,-14.1628997,4.1303531
0.3266476,-14.1562657,4.0638953
0.3739605,-14.1488196,3.9974376
0.4221030,-14.1405098,3.9309799
0.4709649,-14.1312843,3.8645222
0.5204364,-14.1210916,3.7980645
0.5704073,-14.1098797,3.7316067
0.6207677,-14.0975970,3.6651490
0.6714076,-14.0841916,3.5986913
0.7222170,-14.0696118,3.5322336
0.7730858,-14.0538058,3.4657759
0.8239041,-14.0367218,3.3993182
0.8745619,-14.0183081,3.3328604
0.9249492,-13.9985129,3.2664027
0.9749559,-13.9772844,3.1999450
1.0244721,-13.9545709,3.1334873
1.0733877,-13.9303206,3.0670296
1.1215928,-13.9044817,3.0005718
1.1689773,-13.8770024,2.9341141
1.2154313,-13.8478310,2.8676564
1.2608448,-13.8169157,2.8011987
1.3049798,-13.7843032,2.7370189
1.3421666,-13.7546255,2.7774534
1.3784230,-13.7236220,2.8178880
1.4137543,-13.6913396,2.8583225
1.4481660,-13.6578252,2.8987570
1.4816636,-13.6231256,2.9391915
1.5142526,-13.5872876,2.9796261
1.5459383,-13.5503581,3.0200606
1.5767264,-13.5123840,3.0604951
1.6066221,-13.4734122,3.1009296
1.6356310,-13.4334894,3.1413641
1.6637586,-13.3926626,3.1817987
1.6910103,-13.3509786,3.2222332
1.7173916,-13.3084843,3.2626677
1.7429079,-13.2652265,3.3031022
1.7675646,-13.2212521,3.3435368
1.7913674,-13.1766080,3.3839713
1.8143216,-13.1313410,3.4244058
1.8364326,-13.0854979,3.4648403
1.8577060,-13.0391256,3.5052748
1.8781472,-12.9922711,3.5457094
1.8977616,-12.9449810,3.5861439
1.9165548,-12.8973024,3.6265784
1.9345322,-12.8492821,3.6670129
1.9516992,-12.8009668,3.7074475
1.9680614,-12.7524035,3.7478820
1.9836241,-12.7036391,3.7883165
1.9983928,-12.6547204,3.8287510
2.0123731,-12.6056942,3.8691855
2.0255703,-12.5566074,3.9096201
2.0379899,-12.5075069,3.9500546
2.0496374,-12.4584396,3.9904891
2.0605182,-12.4094522,4.0309236
2.0713671,-12.3569219,4.0457936
2.0813588,-12.3044640,4.0600935
2.0904834,-12.2521669,4.0743935
2.0987485,-12.2000369,4.0886934
2.1061620,-12.1480803,4.1029934
2.1127314,-12.0963034,4.1172933
2.1184646,-12.0447125,4.1315933
2.1233692,-11.9933139,4.1458932
2.1274530,-11.9421140,4.1601932
2.1307236,-11.8911191,4.1744931
2.1331889,-11.8403354,4.1887931
2.1348564,-11.7897694,4.2030930
2.1357339,-11.7394273,4.2173929
2.1358291,-11.6893155,4.2316929
2.1351497,-11.6394402,4.2459928
2.1337035,-11.5898079,4.2602928
2.1314981,-11.5404247,4.2745927
2.1285413,-11.4912970,4.2888927
2.1248408,-11.4424312,4.3031926
2.1204042,-11.3938335,4.3174926
2.1152394,-11.3455104,4.3317925
2.1093539,-11.2974680,4.3460925
2.1027556,-11.2497127,4.3603924
2.0954522,-11.2022509,4.3746924
2.0874512,-11.1550888,4.3889923
2.0787606,-11.1082327,4.4032923
2.0693879,-11.0616891,4.4175922
2.0593409,-11.0154642,4.4318921
2.0486273,-10.9695643,4.4461921
2.0370451,-10.9231825,4.4644732
2.0240005,-10.8742678,4.4969515
2.0102178,-10.8257302,4.5294299
1.9957182,-10.7775561,4.5619083
1.9805230,-10.7297322,4.5943866
1.9646536,-10.6822448,4.6268650
1.9481311,-10.6350806,4.6593434
1.9309768,-10.5882260,4.6918217
1.9132120,-10.5416675,4.7243001
1.8948580,-10.4953917,4.7567784
1.8759360,-10.4493850,4.7892568
1.8564672,-10.4036339,4.8217352
1.8364730,-10.3581250,4.8542135
1.8159746,-10.3128448,4.8866919
1.7949933,-10.2677798,4.9191702
1.7735503,-10.2229165,4.9516486
1.7516669,-10.1782414,4.9841270
1.7293643,-10.1337409,5.0166053
1.7066639,-10.0894017,5.0490837
1.6835868,-10.0452102,5.0815620
1.6601544,-10.0011530,5.1140404
1.6363879,-9.9572165,5.1465188
1.6123086,-9.9133872,5.1789971
1.5879378,-9.8696517,5.2114755
1.5632966,-9.8259965,5.2439538
1.5384064,-9.7824080,5.2764322
1.5132884,-9.7388728,5.3089106
1.4879640,-9.6953774,5.3413889
1.4632210,-9.6532089,5.3675635
1.4386448,-9.6115783,5.3911582
1.4139517,-9.5699313,5.4147529
1.3891692,-9.5282465,5.4383477
1.3643249,-9.4865022,5.4619424
1.3394466,-9.4446770,5.4855372
1.3145619,-9.4027492,5.5091319
1.2896984,-9.3606973,5.5327267
1.2648838,-9.3184998,5.5563214
1.2401457,-9.2761351,5.5799162
1.2155117,-9.2335816,5.6035109
1.1910096,-9.1908178,5.6271057
1.1666669,-9.1478222,5.6507004
1.1425113,-9.1045731,5.6742952
1.1185704,-9.0610490,5.6978899
1.0948720,-9.0172284,5.7214847
1.0714436,-8.9730897,5.7450794
1.0483129,-8.9286114,5.7686741
1.0255075,-8.8837719,5.7922689
1.0030551,-8.8385496,5.8158636
0.9809834,-8.7929230,5.8394584
0.9593199,-8.7468705,5.8630531
0.9380923,-8.7003706,5.8866479
0.9173283,-8.6534018,5.9102426
0.8970555,-8.6059424,5.9338374
0.8773016,-8.5579709,5.9574321
0.8580942,-8.5094658,5.9810269
0.8394610,-8.4604055,6.0046216
0.8214295,-8.4107684,6.0282164
0.8061727,-8.3668623,5.9910069
0.7914467,-8.3225836,5.9530875
0.7772506,-8.2778702,5.9151682
0.7636093,-8.2327331,5.8772489
0.7505479,-8.1871831,5.8393296
0.7380913,-8.1412313,5.8014102
0.7262643,-8.0948885,5.7634909
0.7150920,-8.0481658,5.7255716
0.7045994,-8.0010741,5.6876522
0.6948113,-7.9536243,5.6497329
0.6857527,-7.9058275,5.6118136
0.6774487,-7.8576944,5.5738943
0.6699240,-7.8092361,5.5359749
0.6632037,-7.7604636,5.4980556
0.6573128,-7.7113878,5.4601363
0.6522762,-7.6620196,5.4222169
0.6481188,-7.6123700,5.3842976
0.6448656,-7.5624499,5.3463783
0.6425415,-7.5122703,5.3084590
0.6411716,-7.4618422,5.2705396
0.6407807,-7.4111764,5.2326203
0.6413938,-7.3602840,5.1947010
0.6430359,-7.3091758,5.1567816
0.6457319,-7.2578629,5.1188623
0.6495067,-7.2063562,5.0809430
0.6543854,-7.1546666,5.0430237
0.6603928,-7.1028051,5.0051043
0.6675540,-7.0507826,4.9671850
0.6758938,-6.9986101,4.9292657
0.6854373,-6.9462986,4.8913463
0.6962094,-6.8938589,4.8534270
0.7082349,-6.8413021,4.8155077
0.7214199,-6.7890892,4.7756376
0.7347108,-6.7408432,4.7182341
0.7490671,-6.6925643,4.6608306
0.7644680,-6.6442961,4.6034271
0.7808925,-6.5960821,4.5460235
0.7983198,-6.5479656,4.4886200
0.8167289,-6.4999901,4.4312165
0.8360989,-6.4521992,4.3738130
0.8564090,-6.4046362,4.3164095
0.8776381,-6.3573447,4.2590060
0.8997655,-6.3103680,4.2016024
0.9227702,-6.2637497,4.1441989
0.9466312,-6.2175333,4.0867954
0.9713278,-6.1717621,4.0293919
0.9968389,-6.1264797,3.9719884
1.0231437,-6.0817295,3.9145849
1.0502212,-6.0375550,3.8571813
1.0780506,-5.9939997,3.7997778
1.1066110,-5.9511069,3.7423743
1.1358814,-5.9089202,3.6849708
1.1658409,-5.8674831,3.6275673
1.1964686,-5.8268389,3.5701638
1.2277437,-5.7870312,3.5127603
1.2596452,-5.7481035,3.4553567
1.2921522,-5.7100991,3.3979532
1.3252438,-5.6730616,3.3405497
1.3588991,-5.6370344,3.2831462
1.3930971,-5.6020610,3.2257427
1.4278170,-5.5681848,3.1683392
1.4630379,-5.5354493,3.1109356
1.4987389,-5.5038980,3.0535321
1.5348990,-5.4735743,2.9961286
1.5714974,-5.4445218,2.9387251
1.6085131,-5.4167838,2.8813216
1.6459252,-5.3904038,2.8239181
1.6837129,-5.3654253,2.7665145
1.7235330,-5.3408950,2.7241106
1.7737225,-5.3125223,2.7703384
1.8244002,-5.2865673,2.8165662
1.8754935,-5.2629453,2.8627940
1.9269297,-5.2415719,2.9090218
1.9786363,-5.2223623,2.9552497
2.0305407,-5.2052322,3.0014775
2.0825702,-5.1900968,3.0477053
2.1346522,-5.1768715,3.0939331
2.1867142,-5.1654719,3.1401610
2.2386835,-5.1558134,3.1863888
2.2904876,-5.1478113,3.2326166
2.3420538,-5.1413811,3.2788444
2.3933096,-5.1364382,3.3250723
2.4441822,-5.1328981,3.3713001
2.4945992,-5.1306761,3.4175279
2.5444879,-5.1296877,3.4637557
2.5937758,-5.1298483,3.5099836
2.6423901,-5.1310733,3.5562114
2.6902583,-5.1332782,3.6024392
2.7373079,-5.1363784,3.6486670
2.7834661,-5.1402893,3.6948949
2.8286605,-5.1449263,3.7411227
2.8728183,-5.1502049,3.7873505
2.9158670,-5.1560404,3.8335783
2.9577341,-5.1623483,3.8798062
2.9983467,-5.1690441,3.9260340
3.0376325,-5.1760431,3.9722618
3.0863478,-5.1854152,3.9933629
3.1414795,-5.1970808,3.9930620
3.1936258,-5.2094291,3.9927612
3.2430608,-5.2226260,3.9924603
3.2900587,-5.2368371,3.9921595
3.3348933,-5.2522282,3.9918586
3.3778389,-5.2689650,3.9915578
3.4191694,-5.2872134,3.9912569
3.4591589,-5.3071391,3.9909561
3.4980815,-5.3289077,3.9906552
3.5362112,-5.3526852,3.9903544
3.5738221,-5.3786372,3.9900535
3.6111882,-5.4069295,3.9897527
3.6485835,-5.4377278,3.9894518
3.6862822,-5.4711979,3.9891510
3.7245583,-5.5075056,3.9888501
3.7636859,-5.5468166,3.9885493
3.8039389,-5.5892967,3.9882484
3.8353329,-5.6236726,3.9919524
3.8616384,-5.6532423,3.9979215
3.8884313,-5.6840596,4.0038905
3.9156576,-5.7160896,4.0098595
3.9432630,-5.7492973,4.0158286
3.9711934,-5.7836478,4.0217976
3.9993949,-5.8191060,4.0277666
4.0278132,-5.8556371,4.0337357
4.0563942,-5.8932060,4.0397047
4.0850840,-5.9317778,4.0456738
4.1138283,-5.9713176,4.0516428
4.1425730,-6.0117903,4.0576118
4.1712641,-6.0531611,4.0635809
4.1998474,-6.0953949,4.0695499
4.2282689,-6.1384569,4.0755189
4.2564745,-6.1823119,4.0814880
4.2844100,-6.2269252,4.0874570
4.3120213,-6.2722616,4.0934261
4.3392543,-6.3182863,4.0993951
4.3660550,-6.3649644,4.1053641
4.3923692,-6.4122607,4.1113332
4.4181429,-6.4601404,4.1173022
4.4433219,-6.5085686,4.1232712
4.4678520,-6.5575102,4.1292403
4.4916794,-6.6069302,4.1352093
4.5147497,-6.6567939,4.1411784
4.5370089,-6.7070661,4.1471474
4.5584029,-6.7577119,4.1531164
4.5788777,-6.8086963,4.1590855
4.5972141,-6.8568249,4.1726573
4.6143565,-6.9042318,4.1885564
4.6307018,-6.9518672,4.2044555
4.6462710,-6.9997192,4.2203546
4.6610850,-7.0477754,4.2362536
4.6751647,-7.0960240,4.2521527
4.6885312,-7.1444526,4.2680518
4.7012053,-7.1930493,4.2839509
4.7132081,-7.2418019,4.2998500
4.7245605,-7.2906983,4.3157491
4.7352834,-7.3397264,4.3316481
4.7453978,-7.3888741,4.3475472
4.7549247,-7.4381292,4.3634463
4.7638850,-7.4874797,4.3793454
4.7722996,-7.5369135,4.3952445
4.7801896,-7.5864184,4.4111435
4.7875758,-7.6359823,4.4270426
4.7944793,-7.6855931,4.4429417
4.8009209,-7.7352388,4.4588408
4.8069217,-7.7849071,4.4747399
4.8125026,-7.8345861,4.4906390
4.8176845,-7.8842635,4.5065380
4.8224885,-7.9339273,4.5224371
4.8269354,-7.9835654,4.5383362
4.8310462,-8.0331656,4.5542353
4.8348419,-8.0827158,4.5701344
4.8383435,-8.1322040,4.5860335
4.8415718,-8.1816180,4.6019325
4.8445478,-8.2309457,4.6178316
4.8472926,-8.2801751,4.6337307
4.8498270,-8.3292939,4.6496298
4.8522041,-8.3789896,4.6697897
4.8544513,-8.4297321,4.6971397
4.8565160,-8.4803455,4.7244898
4.8584037,-8.5308377,4.7518399
4.8601200,-8.5812169,4.7791899
4.8616704,-8.6314914,4.8065400
4.8630604,-8.6816691,4.8338901
4.8642955,-8.7317584,4.8612402
4.8653811,-8.7817673,4.8885902
4.8663230,-8.8317039,4.9159403
4.8671264,-8.8815764,4.9432904
4.8677970,-8.9313930,4.9706404
4.8683403,-8.9811618,4.9979905
4.8687617,-9.0308910,5.0253406
4.8690669,-9.0805886,5.0526906
4.8692613,-9.1302628,5.0800407
4.8693504,-9.1799219,5.1073908
4.8693397,-9.2295738,5.1347409
4.8692348,-9.2792268,5.1620909
4.8690412,-9.3288891,5.1894410
4.8687643,-9.3785686,5.2167911
4.8684097,-9.4282737,5.2441411
4.8679830,-9.4780124,5.2714912
4.8674895,-9.5277929,5.2988413
4.8669350,-9.5776234,5.3261913
4.8663247,-9.6275119,5.3535414
4.8656643,-9.6774666,5.3808915
4.8649594,-9.7274957,5.4082416
4.8642153,-9.7776073,5.4355916
4.8634376,-9.8278095,5.4629417
4.8626370,-9.8777898,5.4863167
4.8618490,-9.9258973,5.4852413
4.8610546,-9.9741037,5.4841659
4.8602668,-10.0224113,5.4830905
4.8594988,-10.0708224,5.4820151
4.8587635,-10.1193392,5.4809397
4.8580740,-10.1679640,5.4798643
4.8574433,-10.2166990,5.4787889
4.8568845,-10.2655465,5.4777135
